id	g4txt	groups	g4	g9	exclude	EPT	TKQ	TKT	AVV	VEL	MXA	AREA	MAXREF	TRKDIS	MAXSEG	ORIENT	ELLRATIO	ELONG	COMPACT	CHY	MAXREF1	MINREF	SDREF	PERI	ELLMAJ	ELLMIN	STT	HEYW	HYDROR	WADDEL	AVINT	MAXINT	CHX	AVREF	RREF	flocksize	MINDIST	DIST	BEAR	HEAD
722	bird	gulls	4	7	0	4	3.25	2	50.75	48	18	10	1170	20839	6	5.88	3.11	6.17	0.56	1.67	933	575	130	14.69	6.29	2.02	13	1.31	0.68	3.57	0.99	6.08	3.33	766	358	1	1137.71	1411.63	345	330
723	bird	gulls	4	7	0	5	3.2	2	38.8	47	15	15	1451	20602	3	106.33	5.22	6.67	0.33	3	971	338	199	22.59	9.99	1.91	16	1.65	0.66	4.37	1.42	9.49	1.67	644	633	1	702.44	770.43	302	165
724	bird	gulls	4	7	0	5	3.2	2	63	54	12	12	1276	23830	4	148.84	2.59	4.53	0.6	2.4	1276	723	200	14.99	6.3	2.43	16	1.22	0.8	3.91	1.29	5.83	3	999	553	2	944.84	950.08	213	129
725	bird	gulls	4	7	0	6	3.33	2	41.83	47	18	7	943	20507	2	81.86	2.57	8	0.88	3.5	783	610	67	11.41	4.79	1.86	20	1.22	0.61	2.99	0.56	4.47	1.75	681	173	1	1740.71	1773.89	271	218
726	bird	gulls	4	7	0	9	3	2	32.56	38	20	13	1035	16567	4	90.75	5.18	6.18	0.41	3.25	1014	580	146	20.94	9.26	1.79	27	1.64	0.62	4.07	1.33	8.25	1.63	754	434	1	1616.25	1743.14	279	319
727	bird	gulls	4	7	0	9	3.22	2	34.67	34	27	7	1466	14953	3	176.7	2.21	4.33	0.78	2.33	1253	702	397	10.83	4.44	2.01	29	1.15	0.65	2.99	0.83	3.61	2.33	912	551	1	292.66	865.93	4	196
728	bird	gulls	4	7	0	10	3.2	2	40.1	35	37	10	1473	15190	3	118.22	2.68	5.67	0.5	2.5	1048	723	294	13.84	5.84	2.18	32	1.23	0.72	3.57	1.03	5.83	2	922	325	1	504.86	577.09	306	209
733	bird	gulls	4	7	0	2	3	3	51	51	14	14	1107	33181	4	109.8	2.08	3.78	0.7	3.5	1107	208	251	15.02	6.1	2.92	6	1.13	0.93	4.22	1.54	5.83	2.8	728	899	1	842.96	1051.22	149	211
740	bird	gulls	4	7	0	3	3.33	3	61.33	60	38	24	1331	39542	7	165.68	2.68	3.33	0.57	3.43	1331	590	349	21.45	9.04	3.38	10	1.23	1.12	5.53	2.42	8.06	4	918	741	1	980.22	1187.89	179	205
742	bird	gulls	4	7	0	4	3.5	3	36	31	18	12	1115	20222	4	139	2.33	4.57	0.6	2.4	1115	565	151	14.43	5.97	2.56	14	1.18	0.83	3.91	1.24	5.66	3	795	550	1	758.77	820.36	338	162
743	bird	gulls	4	7	0	4	3.5	3	30.75	32	32	32	1389	20697	5	115.62	2.92	2.76	0.57	4.57	1323	119	361	25.62	10.91	3.73	14	1.28	1.25	6.38	3.24	8.94	4	652	1204	1	491.7	553.35	239	180
744	bird	gulls	4	7	0	4	3.5	3	34.25	32	10	5	1302	20792	2	44.52	2.68	9	0.56	1.67	888	553	120	9.79	4.13	1.54	14	1.24	0.51	2.52	0.47	4.24	1.67	739	335	1	449.58	449.58	16	136
745	bird	gulls	4	7	0	4	3.5	3	33	32	13	12	1500	21266	5	24.54	2.74	4.86	0.6	2.4	1500	645	393	15.31	6.48	2.36	14	1.25	0.78	3.91	1.2	5.83	3	1015	855	1	492.69	603.96	77	162
749	bird	gulls	4	7	0	11	1.82	1	36	38	15	12	1335	25111	4	30.35	2.45	4.86	0.6	2.4	1076	553	164	14.68	6.12	2.5	20	1.2	0.82	3.91	1.2	5.83	3	822	523	1	873.45	1044.2	277	205
763	bird	gulls	4	7	0	3	2.67	1	52.67	44	27	7	1004	614	3	59.44	2.41	6	0.78	2.33	955	681	208	11.14	4.63	1.92	8	1.19	0.63	2.99	0.71	4.24	2.33	783	274	1000	187.3	187.3	62	62
764	bird	gulls	4	7	0	5	2.4	1	45.4	28	35	6	941	390	2	59.14	2.94	8	0.5	2	802	644	81	11.12	4.74	1.61	12	1.28	0.54	2.76	0.56	4.47	1.5	731	158	1	70.1	118.97	76	76
765	bird	gulls	4	7	0	5	2.6	1	45.8	42	57	20	1248	583	6	157.92	2.49	2.86	0.67	3.33	1183	398	371	19.07	7.97	3.2	13	1.2	1.05	5.05	2.21	6.32	4	861	785	1	99.35	177.72	50	50
766	bird	gulls	4	7	0	7	2.86	1	32.86	37	35	35	1346	511	10	3.57	3.11	4.13	0.64	3.18	1307	437	241	27.46	11.77	3.79	20	1.31	1.27	6.68	2.76	11.4	5.83	841	870	1	101.45	155.8	131	131
767	bird	gulls	4	7	0	9	2.56	1	38.67	40	31	12	1310	558	4	52.36	2.24	3.57	0.75	3	1107	536	174	14.24	5.86	2.61	23	1.16	0.84	3.91	1.4	5	3	818	571	1	87.41	170.08	75	75
768	bird	gulls	4	7	0	9	2.44	1	39.78	44	33	33	1289	28529	8	164.18	2.04	2.86	0.69	4.13	1289	91	299	22.92	9.27	4.53	22	1.13	1.44	6.48	2.98	8.54	5.5	730	1198	1	1334.52	1562.56	16	47
769	bird	gulls	4	7	0	10	2.5	1	38.9	38	40	8	1359	25017	3	130.86	2.99	8	0.5	2	935	638	107	12.93	5.52	1.84	25	1.29	0.62	3.19	0.71	5.66	2	782	297	1	1054.52	1483.31	58	70
770	bird	gulls	4	7	0	10	2.6	1	33.5	40	39	39	1283	548	7	66.22	2.93	3.35	0.49	4.88	1268	32	296	28.3	12.05	4.12	26	1.28	1.38	7.05	3.11	10.44	3.9	737	1236	1	82.38	167.03	108	108
771	bird	gulls	4	7	0	10	2.9	1	39.1	37	29	28	1283	24210	7	159.5	2.3	3.65	0.58	3.5	937	331	186	21.92	9.05	3.94	29	1.17	1.28	5.97	2.34	8.54	4.67	698	606	1	1805.34	1866.88	36	80
772	bird	gulls	4	7	0	15	2.13	1	42.2	35	25	18	1289	479	5	36.13	3.43	5.29	0.43	2.57	906	549	317	20.51	8.86	2.59	32	1.36	0.88	4.79	1.63	8.6	3	723	357	1	102.94	146.07	231	231
773	bird	gulls	4	7	0	16	2.25	1	45.69	38	55	10	1431	24637	4	45.04	2.28	3.64	0.63	2.5	1063	621	227	13.07	5.39	2.36	36	1.17	0.77	3.57	1.23	4.47	2.5	826	442	1	806.11	895.87	289	60
774	bird	gulls	4	7	0	3	3	2	38.33	33	15	15	1147	14241	4	111.98	3.02	4.1	0.5	3	1006	311	342	17.77	7.6	2.51	9	1.29	0.84	4.37	1.56	6.4	2.5	744	695	1	1318.97	1400.47	48	82
775	bird	gulls	4	7	0	4	2.75	2	46.25	51	9	5	1157	22453	2	72.37	2.41	8.67	0.83	2.5	1157	808	320	9.41	3.91	1.63	11	1.19	0.53	2.52	0.42	3.61	1.67	954	349	1	639.38	639.38	279	77
778	bird	gulls	4	7	0	11	2.36	1	39.27	38	37	8	1359	520	3	130.86	2.99	8	0.5	2	935	638	110	12.93	5.52	1.84	26	1.29	0.62	3.19	0.71	5.66	2	782	297	1	99.73	158.58	81	81
779	bird	gulls	4	7	0	21	1.76	1	54.19	46	42	18	1332	30381	8	176.05	3.19	5.91	0.75	2.25	872	48	422	19.9	8.55	2.68	37	1.32	0.9	4.79	1.36	8.06	6	570	824	5	1716.3	1976.81	203	276
781	bird	sea_ducks	4	8	0	6	2.83	1	57	59	16	13	1289	38498	4	67.3	2.26	4.25	0.65	3.25	984	0	321	14.86	6.12	2.71	17	1.16	0.87	4.07	1.37	5.83	2.6	761	984	1	642.07	884.08	209	37
782	bird	sea_ducks	4	8	0	9	2.56	1	29	32	20	8	1201	20792	5	8.68	2.96	9.67	0.8	1.6	1036	543	174	12.88	5.49	1.85	23	1.28	0.62	3.19	0.56	5.39	4	818	493	9	888.8	1096.24	183	48
783	bird	sea_ducks	4	8	0	16	2.56	1	55.94	56	25	6	1331	36979	3	123.17	3.16	6.67	0.5	2	860	454	136	11.44	4.91	1.56	41	1.32	0.52	2.76	0.67	4.47	1.5	653	406	1	563.08	716.3	211	48
784	bird	sea_ducks	4	8	0	21	2.24	1	57.62	52	45	5	1526	34368	2	135.39	3.01	12	0.56	1.67	1080	684	130	10.24	4.38	1.46	47	1.29	0.49	2.52	0.35	4.24	1.67	875	396	11	651.3	678.13	333	264
785	bird	sea_ducks	4	8	0	21	1.57	1	43.71	66	43	22	2071	43340	5	126.85	2.27	3.1	0.61	3.67	1018	365	173	19.37	7.98	3.51	33	1.16	1.14	5.29	2.16	6.71	3.67	750	653	52	750.59	1409.66	222	184
786	bird	sea_ducks	4	8	0	21	2.19	1	51.67	44	36	36	1410	29146	10	7.95	4.8	3.1	0.41	3	1184	123	254	33.67	14.84	3.09	46	1.58	1.07	6.77	3.68	11.4	4.5	787	1061	5	711.89	2147.14	198	195
787	bird	sea_ducks	4	8	0	28	1.11	1	50.93	46	57	35	2124	29906	10	168.49	2.78	4.22	0.7	3.5	1409	336	454	26.29	11.14	4	31	1.25	1.33	6.68	2.55	10.77	7	960	1073	29	597.94	1040.72	171	216
790	bird	sea_ducks	4	8	0	3	1.67	1	62.67	72	34	31	1424	46995	8	140.07	2.52	3.2	0.65	3.88	1424	42	362	23.85	9.98	3.96	5	1.21	1.3	6.28	2.65	8.49	5.17	803	1382	45	1686.84	1747.87	313	64
791	bird	sea_ducks	4	8	0	4	1.75	1	56.75	48	14	9	1280	31377	3	70.31	2.19	4.44	0.75	3	1280	692	280	12.24	5.02	2.28	7	1.15	0.74	3.39	1.01	4.47	2.25	931	588	3	558.5	610.52	320	24
792	bird	sea_ducks	4	8	0	4	2.5	1	53.75	44	15	8	1139	28909	2	98.68	2.96	9.67	0.8	4	1041	562	187	12.88	5.49	1.85	10	1.28	0.62	3.19	0.56	5.39	1.6	800	479	5	835.59	949.72	269	59
793	bird	sea_ducks	4	8	0	9	2.11	1	54.67	54	43	5	1446	35507	1	90	4.35	5.1	1	5	1009	699	114	12	5.26	1.21	19	1.51	0.42	2.52	0	5.1	1	907	310	12	993.28	1148.88	354	25
794	bird	sea_ducks	4	8	0	14	1.64	1	61.36	68	18	7	1690	44669	5	170.59	3.48	14.5	0.7	1.4	872	570	129	12.88	5.57	1.6	23	1.37	0.54	2.99	0.37	5.39	3.5	736	302	22	516.12	1631.99	16	37
795	bird	sea_ducks	4	8	0	15	2.33	1	49.47	51	12	12	1349	33419	5	16.95	2.52	5.67	0.8	2.4	1287	509	259	14.83	6.2	2.46	35	1.21	0.81	3.91	1.03	5.83	4	889	778	6	503.82	805.01	211	22
796	bird	sea_ducks	4	8	0	21	1.86	1	54.9	59	31	8	1494	38973	4	1.79	2.55	5	0.67	2	1019	581	145	12.16	5.1	2	39	1.21	0.66	3.19	0.89	4.47	2.67	754	438	3	608.94	862.2	201	162
797	bird	sea_ducks	4	8	0	22	2.59	1	50.73	54	15	13	1320	35175	4	125.04	3.23	5.78	0.43	2.6	961	491	162	17	7.31	2.26	57	1.33	0.76	4.07	1.25	7.21	2.17	733	470	3	657.4	1748.91	234	203
798	bird	sea_ducks	4	8	0	34	2.06	1	54.65	37	36	6	1493	24352	2	52.95	2.75	7.2	0.67	2	958	725	112	10.83	4.58	1.67	70	1.25	0.55	2.76	0.59	4.24	2	839	233	7	841.45	860.94	284	217
799	bird	sea_ducks	4	8	0	40	1.93	1	56.65	48	48	23	1693	31377	8	171.44	3.65	6.61	0.58	2.3	1120	500	191	23.81	10.34	2.83	77	1.4	0.97	5.41	1.58	10.44	5.75	812	620	2	1301.51	2225.1	15	63
800	bird	sea_ducks	4	8	0	7	3	2	52.14	56	18	16	1235	24304	6	21.1	2.48	4.1	0.67	2.67	891	438	148	17.02	7.1	2.87	21	1.2	0.94	4.51	1.56	6.4	4	689	453	9	1716.21	1778.8	334	58
806	bird	unid_duck	4	NA	1	6	2	1	52	51	21	8	1454	33466	3	29.65	3.1	11.33	0.53	1.6	926	490	1040	13.12	5.62	1.81	12	1.31	0.61	3.19	0.51	5.83	2.67	758	436	4	1347.98	1347.98	159	57
808	bird	unid_duck	4	NA	1	11	2.18	1	42.73	39	20	11	1164	545	3	99.54	2.76	4.53	0.55	2.75	997	602	154	14.69	6.22	2.25	24	1.25	0.75	3.74	1.29	5.83	2.2	811	395	1	102.75	166.25	133	133
809	bird	unid_duck	4	NA	1	11	2.27	1	40.82	38	19	17	1164	25017	4	73.35	2.11	2.96	0.68	3.4	997	413	164	16.6	6.75	3.21	25	1.14	1.02	4.65	1.97	5.83	3.4	718	584	1	138.88	1037.68	279	125
810	bird	unid_duck	4	NA	1	12	1.92	1	46	45	32	11	1291	29194	4	153.44	2.69	5.67	0.73	2.2	975	549	227	14.55	6.14	2.28	23	1.24	0.76	3.74	1.03	5.83	3.67	768	426	1	159.08	964.21	334	104
811	bird	unid_duck	4	NA	1	4	1	1	48.75	59	23	23	1186	38735	5	65.7	2.41	3.49	0.55	3.83	1144	612	632	20.2	8.4	3.49	4	1.19	1.14	5.41	2.24	7.81	3.29	827	532	1	1514.57	1583.82	312	248
812	bird	landbirds	4	NA	1	27	2.07	1	47.04	45	47	25	1354	29384	7	148.46	3.11	5.56	0.52	3.13	1354	453	323	23.23	9.96	3.2	56	1.31	1.08	5.64	1.8	10	4.17	885	901	11	311.19	613.68	221	25
813	bird	landbirds	4	NA	1	40	1.33	1	44.7	49	41	12	1838	31947	4	150.56	2.3	4.14	0.6	2.4	738	560	55	14.36	5.93	2.58	53	1.17	0.84	3.91	1.3	5.39	3	660	178	10	815.7	1911.76	27	32
814	bird	landbirds	4	NA	1	5	3.2	2	42.4	50	19	19	894	21646	5	43.81	2.72	5.3	0.53	3.17	894	233	218	19.19	8.11	2.98	16	1.24	0.99	4.92	1.47	7.81	3.17	644	661	1	1821.71	1821.71	310	313
815	bird	landbirds	4	NA	1	5	1.8	1	57.2	61	8	5	1243	40017	2	70.77	2.41	8.67	0.83	2.5	962	678	128	9.41	3.91	1.63	9	1.19	0.53	2.52	0.42	3.61	1.67	839	284	6	531.46	531.46	285	57
816	bird	landbirds	4	NA	1	7	1.43	1	62.57	68	46	35	1449	44859	6	145.59	3.19	5.05	0.4	3.18	1286	577	202	27.75	11.92	3.74	10	1.32	1.26	6.68	2.42	12.21	4.38	888	709	20	369.17	791.35	240	235
817	bird	landbirds	4	NA	1	7	1.57	1	46	53	17	17	1299	34558	4	122.89	2.96	5.55	0.57	3.4	819	458	120	18.76	8	2.7	11	1.28	0.91	4.65	1.41	7.81	2.83	653	361	17	725.33	847	247	191
818	bird	landbirds	4	NA	1	16	2.25	1	48.44	56	36	17	1395	36362	3	96.45	6.6	12.75	0.47	4.25	830	440	121	26.86	11.96	1.81	36	1.84	0.63	4.65	0.97	12.37	1.42	702	390	10	837.08	1695.71	253	315
819	bird	landbirds	4	NA	1	19	1.95	1	40.16	46	43	43	1681	30238	9	160.98	2.39	2.94	0.68	4.78	1117	231	213	27.56	11.45	4.78	37	1.19	1.56	7.4	3.5	10.3	6.14	740	886	4	1003.69	1435.95	251	189
820	bird	terns	4	9	0	7	1.71	1	49.57	49	39	16	1178	32327	4	144.53	5.31	7.69	0.29	2	985	388	161	23.5	10.4	1.96	12	1.66	0.68	4.51	1.3	10	2.29	732	597	1	1374.29	1497.82	21	209
821	bird	terns	4	9	0	11	3	1	41.55	38	26	9	1971	25206	4	144.62	2.35	4	0.56	2.25	1016	679	155	12.53	5.19	2.21	33	1.18	0.72	3.39	1.12	4.47	2.25	857	337	1	776.74	831.64	234	316
822	bird	terns	4	9	0	15	3.27	2	28.2	35	29	21	1411	15143	6	148.58	2.8	5.33	0.5	3	976	432	1292	20.42	8.66	3.09	49	1.26	1.03	5.17	1.59	8.49	3.5	726	544	2	850.97	1619.6	221	189
824	bird	terns	4	9	0	3	3.33	3	21.67	21	12	12	1240	13624	4	131.37	2.29	3.63	0.6	3	1095	517	232	14.35	5.92	2.58	10	1.17	0.84	3.91	1.49	5.39	2.4	841	578	2	656.21	693.92	294	142
825	bird	terns	4	9	0	6	3	1	41.83	50	26	16	1010	32896	3	48.25	4.63	17.38	0.29	2.29	862	559	262	22.08	9.71	2.1	18	1.56	0.72	4.51	0.61	10.63	2	693	303	1	2329.79	2570.19	317	16
826	bird	terns	4	9	0	6	2.67	1	47.33	50	45	9	1706	32754	2	66.47	3.28	7.56	0.6	3	900	540	345	14.24	6.13	1.87	16	1.34	0.63	3.39	0.77	5.83	1.8	758	360	1	1217.83	1413.74	290	25
827	bird	terns	4	9	0	7	1.71	1	49.43	43	29	16	1922	28482	5	134.08	2.31	3.09	0.64	3.2	1278	414	522	16.6	6.86	2.97	12	1.17	0.96	4.51	1.89	5.83	3.2	760	864	1	961.04	1131.02	303	30
828	bird	terns	4	9	0	7	2	1	43.29	40	17	8	999	26298	2	67.72	3.29	11.33	0.53	2.67	912	562	414	13.44	5.79	1.76	14	1.34	0.6	3.19	0.51	5.83	1.6	819	350	1	1816.84	1826.97	293	31
829	bird	terns	4	9	0	8	1.38	1	51.88	57	19	19	1758	37121	6	157.06	2.36	4.33	0.79	3.17	1758	534	601	18.24	7.56	3.2	11	1.18	1.04	4.92	1.66	7.21	4.75	1099	1224	12	642.95	642.95	267	30
830	bird	terns	4	9	0	9	1.44	1	49.33	44	98	40	1164	28956	8	140.48	6.51	5.98	0.26	2.86	811	269	225	40.92	18.21	2.8	13	1.83	0.98	7.14	2.98	17.8	3.64	649	542	1	2428.47	2969.81	13	10
831	bird	terns	4	9	0	12	1.58	1	49.75	38	236	26	1636	24874	7	148.38	5.47	3.94	0.34	2.36	804	83	646	30.39	13.46	2.46	19	1.68	0.86	5.75	2.89	11.4	3.71	552	721	1	1122.86	1639.79	342	62
832	bird	terns	4	9	0	16	1.88	1	50.88	58	67	11	1132	38261	3	107.68	3.24	6.67	0.61	3.67	1132	502	264	15.66	6.73	2.08	30	1.33	0.7	3.74	0.95	6.32	1.83	840	630	1	1226.4	1226.4	259	28
833	bird	terns	4	9	0	21	2.1	1	47.81	57	56	15	1267	37121	4	96.91	3.92	5.42	0.47	3.75	1168	536	329	19.85	8.66	2.21	44	1.45	0.76	4.37	1.49	8.06	1.88	770	632	1	859.43	1622.62	87	88
834	bird	terns	4	9	0	22	2.09	1	48.82	49	86	62	1537	32422	9	153.12	4.91	6.59	0.33	3.65	966	211	173	44.64	19.69	4.01	46	1.6	1.39	8.88	2.99	19.72	5.64	681	755	1	909.08	2150.02	7	41
835	bird	terns	4	9	0	48	1.98	1	49.85	51	80	15	1970	33134	6	20.32	4.24	10.67	0.47	1.88	893	610	164	20.53	9	2.12	95	1.5	0.73	4.37	0.84	8.94	3.75	785	283	1	1166.08	1886.29	342	28
836	bird	terns	4	9	0	8	3.13	2	44.5	72	27	27	1000	31520	4	96.75	2.86	5.62	0.68	6.75	1000	450	389	23.34	9.92	3.47	25	1.27	1.16	5.86	1.81	10.2	2.7	696	550	1	2077.45	2188.07	263	355
841	ship	ship	3	3	0	2	1.5	1	44	42	53	10	1169	27722	3	49.94	3.28	12.5	0.4	2	996	698	213	15.01	6.46	1.97	3	1.34	0.67	3.57	0.57	7.07	2	868	298	1	6986.97	6986.97	285	182
842	ship	ship	3	3	0	5	2.6	1	58.8	64	71	53	1539	41868	6	66.55	3.35	3.3	0.45	5.89	1004	112	338	34.85	15.03	4.49	13	1.35	1.52	8.21	3.99	13.15	4.08	716	892	1	3553.35	3553.35	313	95
843	ship	ship	3	3	0	8	2.5	1	50.88	51	73	7	2352	33181	2	124.1	5.58	24.4	0.23	1.4	870	555	132	15.92	7.05	1.26	20	1.7	0.44	2.99	0.32	7.81	1.17	722	315	1	1273.73	1783	68	115
844	ship	ship	3	3	0	27	2	1	39.07	39	124	82	1729	25396	9	121.05	3.01	3.89	0.47	7.45	1666	446	402	41.5	17.73	5.89	54	1.29	1.98	10.22	4.39	17.09	5.13	991	1220	1	3101.75	3197.05	64	190
845	ship	ship	3	3	0	28	3.18	1	29.04	30	132	91	2684	19557	7	129.92	4.89	9.72	0.28	5.35	2265	460	899	53.97	23.8	4.87	89	1.6	1.69	10.76	2.56	24.84	4.79	1438	1805	1	2043.15	3359.44	51	202
846	ship	ship	3	3	0	2	2.5	2	53	71	74	15	1775	30903	5	161.37	4.46	10.78	0.42	1.67	742	494	513	21	9.23	2.07	5	1.53	0.71	4.37	0.91	9.85	3.75	663	248	1	3119.71	3119.71	22	139
847	ship	ship	3	3	0	2	3	2	23	31	46	26	1897	13386	4	79.04	5.67	4.55	0.31	2.89	1577	28	511	30.91	13.7	2.42	6	1.71	0.84	5.75	2.67	12.17	2.17	855	1549	1	2112.29	2112.29	30	214
848	ship	ship	3	3	0	3	2.67	2	42.67	58	35	9	1961	25206	5	168.49	3.63	8	0.5	1.5	978	532	196	14.86	6.45	1.78	8	1.4	0.61	3.39	0.79	6.32	3	748	446	1	2093.29	2174.58	17	214
849	ship	ship	3	3	0	5	3.2	2	31.8	51	113	56	1778	22216	4	83.86	6.71	11.82	0.49	9.33	1469	372	269	49.12	21.87	3.26	16	1.85	1.14	8.44	1.96	23.19	2.43	901	1097	1	4979.57	5047.69	101	30
850	ship	ship	3	3	0	6	3.33	2	22.5	29	117	44	1673	12485	9	166.2	10.33	20.34	0.28	1.69	984	494	321	53.69	24.06	2.33	20	2.28	0.82	7.48	1.31	26.68	7.33	724	490	1	5874.95	6088.93	192	17
851	ship	ship	3	3	0	1	3	3	22	22	18	18	1188	303	15	2.66	11.77	4.47	0.5	1	1188	593	281	36.62	16.42	1.4	3	2.43	0.49	4.79	0	4.47	9	1027	595	1	92.23	92.23	105	105
852	ship	ship	3	3	0	2	3.5	3	21.5	22	90	44	2056	14383	9	18.96	7.05	10.9	0.29	2.32	1494	598	367	44.59	19.87	2.82	7	1.9	0.99	7.48	1.89	20.62	5.5	1162	896	1	2915.67	2915.67	160	189
853	ship	ship	3	3	0	2	3.5	3	41.5	17	74	74	2044	11250	11	38.21	2.26	2.64	0.75	6.73	2044	623	753	35.45	14.59	6.46	7	1.16	2.09	9.71	4.75	12.53	8.22	1419	1421	1	1385.56	1423.68	96	133
854	ship	ship	3	3	0	2	3	3	59.5	65	11	5	955	42628	2	69.74	2.41	8.67	0.83	2.5	955	842	50	9.41	3.91	1.63	6	1.19	0.53	2.52	0.42	3.61	1.67	892	113	1	1557.97	1557.97	98	152
855	ship	ship	3	3	0	2	3.5	3	24.5	27	73	47	2698	17849	6	47.21	4.93	13.49	0.26	3.62	2698	559	905	38.94	17.18	3.48	7	1.6	1.21	7.74	1.32	17.8	3.36	1521	2139	1	1450.37	1450.37	314	209
856	ship	ship	3	3	0	2	3	3	64.5	58	77	38	2313	38308	10	21.38	7.79	33.75	0.22	2	974	93	301	43.48	19.41	2.49	6	1.99	0.87	6.96	0.6	20.12	3.8	651	881	1	3268.93	3268.93	319	144
857	ship	ship	3	3	0	2	3.5	3	26	24	55	55	2054	15428	11	159.92	2.51	4.56	0.53	4.23	2054	520	679	31.7	13.26	5.28	7	1.21	1.74	8.37	3.05	13.93	6.88	1291	1534	1	1720.52	1720.52	201	148
858	ship	ship	3	3	0	3	3.33	3	39.67	47	98	54	1997	30713	6	70.61	3.2	4.91	0.48	6.75	1791	644	509	34.53	14.84	4.63	10	1.33	1.56	8.29	3.03	14.87	3.86	1025	1147	1	4695.37	4699.84	119	187
859	ship	ship	3	3	0	4	3.5	3	39.75	33	125	60	1648	455	6	46.67	8.76	14.57	0.15	3.16	1563	487	332	57.84	25.87	2.95	14	2.11	1.04	8.74	1.9	27.66	2.86	1042	1076	1	93.65	138.53	24	24
860	ship	ship	3	3	0	4	3.5	3	19.25	17	38	38	1502	11250	9	152.05	2.85	4.61	0.48	3.8	1502	245	466	27.63	11.74	4.12	14	1.26	1.38	6.96	2.53	11.66	4.75	1084	1257	1	1357.74	1357.74	202	213
861	ship	ship	3	3	0	4	3.75	3	15.5	11	112	68	1609	7026	20	6.32	6.31	12.21	0.47	2.83	1476	668	498	52.55	23.36	3.71	15	1.8	1.29	9.3	1.99	24.33	9.71	1129	808	1	4751.39	4820.25	356	226
862	ship	ship	3	3	0	4	3	3	62.25	64	67	67	2248	41631	15	164.36	3.48	5.42	0.49	3.94	2248	535	869	39.85	17.24	4.95	12	1.37	1.68	9.24	3.33	18.03	8.38	1442	1713	1	2110.36	2136.25	199	182
863	ship	ship	3	3	0	1	4	4	25	25	5	5	1247	16424	3	159.06	3.04	13.33	0.63	1.25	1247	976	414	10.29	4.4	1.45	4	1.3	0.49	2.52	0.34	4.47	2.5	1080	271	1	478.59	478.59	80	166
864	ship	ship	3	3	0	1	4	4	22	22	32	32	2129	14336	5	59.74	3.49	5.32	0.46	4.57	2129	307	719	27.56	11.93	3.42	4	1.37	1.16	6.38	2.1	11.18	3.2	1166	1822	1	1746.89	1746.89	310	144
891	ship	ship	3	3	0	10	1.4	1	41.3	41	53	19	1243	566	7	23.59	4.08	4.42	0.4	2.38	895	411	129	22.72	9.94	2.43	14	1.47	0.84	4.92	1.93	8.54	3.17	733	484	1	99.56	172.42	153	153
892	ship	ship	3	3	0	13	2.38	1	44.38	35	45	19	1393	22975	7	14.8	3.57	6.92	0.53	2.11	952	422	151	21.45	9.3	2.6	31	1.39	0.89	4.92	1.37	9.49	4.75	736	530	1	2010.39	2089.39	344	153
893	ship	ship	3	3	0	14	3	1	38.71	69	100	40	1766	45286	4	70.51	3.78	6.12	0.51	6.67	1618	520	334	31.89	13.88	3.67	42	1.42	1.25	7.14	2.34	14.32	3.08	1033	1098	2	2237.02	2316.41	109	110
894	ship	ship	3	3	0	15	1.8	1	42.53	31	87	17	1716	20459	4	73.93	3.24	4.64	0.49	3.4	1158	408	330	19.48	8.38	2.58	27	1.33	0.87	4.65	1.74	8.06	2.43	919	750	2	1153.84	1846.86	108	103
895	ship	ship	3	3	0	27	2.3	1	31.15	38	89	11	1375	24589	2	71.95	3.53	9	0.61	3.67	815	591	120	16.24	7.04	1.99	62	1.38	0.68	3.74	0.75	6.71	1.83	721	224	2	3965.93	4649.87	112	170
896	ship	ship	3	3	0	7	3.29	2	41.57	44	39	22	2440	19225	5	66.86	2.12	3.13	0.73	4.4	1835	584	770	18.93	7.71	3.63	23	1.14	1.16	5.29	2.26	7.07	3.67	1328	1251	1	298.37	595.95	181	15
898	ship	ship	3	3	0	3	2.33	1	48	47	41	39	1027	653	4	95.94	10.21	8.87	0.35	5.57	899	355	142	50.25	22.51	2.21	7	2.27	0.78	7.05	2.49	22.09	1.77	669	544	1	199.14	199.14	230	230
904	ship	ship	3	3	0	5	2.8	1	28.6	41	204	163	2587	26583	6	85.4	10.17	10.27	0.51	13.58	2441	346	849	102.53	45.93	4.52	14	2.27	1.59	14.41	4.52	46.39	3.54	1493	2095	1	5970.89	5970.89	275	173
905	ship	ship	3	3	0	68	2.19	1	32.01	32	200	67	1787	21314	6	137.53	5.94	12.34	0.23	3.72	1427	666	516	50.7	22.51	3.79	149	1.75	1.32	9.24	1.9	23.43	4.19	1064	761	1	4007.77	4108.81	223	39
906	ship	ship	3	3	0	1	4	4	70	70	9	9	1111	45903	3	110.77	2.19	4.44	0.75	3	1111	751	155	12.24	5.02	2.28	4	1.15	0.74	3.39	1.01	4.47	2.25	896	360	1	5165.04	5165.04	23	124
916	clw	clutter_water	1	1	0	1	2	2	44	44	6	6	1055	19320	4	179.35	2.75	8.5	0.75	1.5	1055	303	368	10.83	4.58	1.67	2	1.25	0.55	2.76	0.49	4.12	3	787	752	1	2040.68	2040.68	250	294
