"x","y"
535350,411250
535450,411250
535550,411250
535650,411250
535750,411250
535850,411250
535950,411250
536050,411250
536150,411250
536250,411250
536350,411250
536450,411250
536550,411250
536650,411250
536750,411250
536850,411250
536950,411250
537050,411250
537150,411250
537250,411250
537350,411250
537450,411250
537550,411250
537650,411250
537750,411250
537850,411250
537950,411250
538050,411250
538150,411250
538250,411250
538350,411250
538450,411250
538550,411250
538650,411250
538750,411250
538850,411250
538950,411250
539050,411250
539150,411250
539250,411250
539350,411250
539450,411250
539550,411250
539650,411250
539750,411250
539850,411250
539950,411250
540050,411250
540150,411250
540250,411250
540350,411250
540450,411250
540550,411250
540650,411250
540750,411250
540850,411250
540950,411250
541050,411250
541150,411250
541250,411250
541350,411250
541450,411250
541550,411250
541650,411250
541750,411250
541850,411250
541950,411250
542050,411250
542150,411250
542250,411250
542350,411250
542450,411250
542550,411250
542650,411250
542750,411250
542850,411250
542950,411250
543050,411250
543150,411250
543250,411250
543350,411250
543450,411250
543550,411250
543650,411250
543750,411250
543850,411250
543950,411250
544050,411250
544150,411250
544250,411250
544350,411250
544450,411250
544550,411250
544650,411250
544750,411250
544850,411250
544950,411250
545050,411250
545150,411250
545250,411250
545350,411250
545450,411250
545550,411250
545650,411250
545750,411250
534250,411350
534350,411350
534450,411350
534550,411350
534650,411350
534750,411350
534850,411350
534950,411350
535050,411350
535150,411350
535250,411350
535350,411350
535450,411350
535550,411350
535650,411350
535750,411350
535850,411350
535950,411350
536050,411350
536150,411350
536250,411350
536350,411350
536450,411350
536550,411350
536650,411350
536750,411350
536850,411350
536950,411350
537050,411350
537150,411350
537250,411350
537350,411350
537450,411350
537550,411350
537650,411350
537750,411350
537850,411350
537950,411350
538050,411350
538150,411350
538250,411350
538350,411350
538450,411350
538550,411350
538650,411350
538750,411350
538850,411350
538950,411350
539050,411350
539150,411350
539250,411350
539350,411350
539450,411350
539550,411350
539650,411350
539750,411350
539850,411350
539950,411350
540050,411350
540150,411350
540250,411350
540350,411350
540450,411350
540550,411350
540650,411350
540750,411350
540850,411350
540950,411350
541050,411350
541150,411350
541250,411350
541350,411350
541450,411350
541550,411350
541650,411350
541750,411350
541850,411350
541950,411350
542050,411350
542150,411350
542250,411350
542350,411350
542450,411350
542550,411350
542650,411350
542750,411350
542850,411350
542950,411350
543050,411350
543150,411350
543250,411350
543350,411350
543450,411350
543550,411350
543650,411350
543750,411350
543850,411350
543950,411350
544050,411350
544150,411350
544250,411350
544350,411350
544450,411350
544550,411350
544650,411350
544750,411350
544850,411350
544950,411350
545050,411350
545150,411350
545250,411350
545350,411350
545450,411350
545550,411350
545650,411350
545750,411350
534250,411450
534350,411450
534450,411450
534550,411450
534650,411450
534750,411450
534850,411450
534950,411450
535050,411450
535150,411450
535250,411450
535350,411450
535450,411450
535550,411450
535650,411450
535750,411450
535850,411450
535950,411450
536050,411450
536150,411450
536250,411450
536350,411450
536450,411450
536550,411450
536650,411450
536750,411450
536850,411450
536950,411450
537050,411450
537150,411450
537250,411450
537350,411450
537450,411450
537550,411450
537650,411450
537750,411450
537850,411450
537950,411450
538050,411450
538150,411450
538250,411450
538350,411450
538450,411450
538550,411450
538650,411450
538750,411450
538850,411450
538950,411450
539050,411450
539150,411450
539250,411450
539350,411450
539450,411450
539550,411450
539650,411450
539750,411450
539850,411450
539950,411450
540050,411450
540150,411450
540250,411450
540350,411450
540450,411450
540550,411450
540650,411450
540750,411450
540850,411450
540950,411450
541050,411450
541150,411450
541250,411450
541350,411450
541450,411450
541550,411450
541650,411450
541750,411450
541850,411450
541950,411450
542050,411450
542150,411450
542250,411450
542350,411450
542450,411450
542550,411450
542650,411450
542750,411450
542850,411450
542950,411450
543050,411450
543150,411450
543250,411450
543350,411450
543450,411450
543550,411450
543650,411450
543750,411450
543850,411450
543950,411450
544050,411450
544150,411450
544250,411450
544350,411450
544450,411450
544550,411450
544650,411450
544750,411450
544850,411450
544950,411450
545050,411450
545150,411450
545250,411450
545350,411450
545450,411450
545550,411450
545650,411450
545750,411450
534250,411550
534350,411550
534450,411550
534550,411550
534650,411550
534750,411550
534850,411550
534950,411550
535050,411550
535150,411550
535250,411550
535350,411550
535450,411550
535550,411550
535650,411550
535750,411550
535850,411550
535950,411550
536050,411550
536150,411550
536250,411550
536350,411550
536450,411550
536550,411550
536650,411550
536750,411550
536850,411550
536950,411550
537050,411550
537150,411550
537250,411550
537350,411550
537450,411550
537550,411550
537650,411550
537750,411550
537850,411550
537950,411550
538050,411550
538150,411550
538250,411550
538350,411550
538450,411550
538550,411550
538650,411550
538750,411550
538850,411550
538950,411550
539050,411550
539150,411550
539250,411550
539350,411550
539450,411550
539550,411550
539650,411550
539750,411550
539850,411550
539950,411550
540050,411550
540150,411550
540250,411550
540350,411550
540450,411550
540550,411550
540650,411550
540750,411550
540850,411550
540950,411550
541050,411550
541150,411550
541250,411550
541350,411550
541450,411550
541550,411550
541650,411550
541750,411550
541850,411550
541950,411550
542050,411550
542150,411550
542250,411550
542350,411550
542450,411550
542550,411550
542650,411550
542750,411550
542850,411550
542950,411550
543050,411550
543150,411550
543250,411550
543350,411550
543450,411550
543550,411550
543650,411550
543750,411550
543850,411550
543950,411550
544050,411550
544150,411550
544250,411550
544350,411550
544450,411550
544550,411550
544650,411550
544750,411550
544850,411550
544950,411550
545050,411550
545150,411550
545250,411550
545350,411550
545450,411550
545550,411550
545650,411550
545750,411550
534250,411650
534350,411650
534450,411650
534550,411650
534650,411650
534750,411650
534850,411650
534950,411650
535050,411650
535150,411650
535250,411650
535350,411650
535450,411650
535550,411650
535650,411650
535750,411650
535850,411650
535950,411650
536050,411650
536150,411650
536250,411650
536350,411650
536450,411650
536550,411650
536650,411650
536750,411650
536850,411650
536950,411650
537050,411650
537150,411650
537250,411650
537350,411650
537450,411650
537550,411650
537650,411650
537750,411650
537850,411650
537950,411650
538050,411650
538150,411650
538250,411650
538350,411650
538450,411650
538550,411650
538650,411650
538750,411650
538850,411650
538950,411650
539050,411650
539150,411650
539250,411650
539350,411650
539450,411650
539550,411650
539650,411650
539750,411650
539850,411650
539950,411650
540050,411650
540150,411650
540250,411650
540350,411650
540450,411650
540550,411650
540650,411650
540750,411650
540850,411650
540950,411650
541050,411650
541150,411650
541250,411650
541350,411650
541450,411650
541550,411650
541650,411650
541750,411650
541850,411650
541950,411650
542050,411650
542150,411650
542250,411650
542350,411650
542450,411650
542550,411650
542650,411650
542750,411650
542850,411650
542950,411650
543050,411650
543150,411650
543250,411650
543350,411650
543450,411650
543550,411650
543650,411650
543750,411650
543850,411650
543950,411650
544050,411650
544150,411650
544250,411650
544350,411650
544450,411650
544550,411650
544650,411650
544750,411650
544850,411650
544950,411650
545050,411650
545150,411650
545250,411650
545350,411650
545450,411650
545550,411650
545650,411650
545750,411650
534250,411750
534350,411750
534450,411750
534550,411750
534650,411750
534750,411750
534850,411750
534950,411750
535050,411750
535150,411750
535250,411750
535350,411750
535450,411750
535550,411750
535650,411750
535750,411750
535850,411750
535950,411750
536050,411750
536150,411750
536250,411750
536350,411750
536450,411750
536550,411750
536650,411750
536750,411750
536850,411750
536950,411750
537050,411750
537150,411750
537250,411750
537350,411750
537450,411750
537550,411750
537650,411750
537750,411750
537850,411750
537950,411750
538050,411750
538150,411750
538250,411750
538350,411750
538450,411750
538550,411750
538650,411750
538750,411750
538850,411750
538950,411750
539050,411750
539150,411750
539250,411750
539350,411750
539450,411750
539550,411750
539650,411750
539750,411750
539850,411750
539950,411750
540050,411750
540150,411750
540250,411750
540350,411750
540450,411750
540550,411750
540650,411750
540750,411750
540850,411750
540950,411750
541050,411750
541150,411750
541250,411750
541350,411750
541450,411750
541550,411750
541650,411750
541750,411750
541850,411750
541950,411750
542050,411750
542150,411750
542250,411750
542350,411750
542450,411750
542550,411750
542650,411750
542750,411750
542850,411750
542950,411750
543050,411750
543150,411750
543250,411750
543350,411750
543450,411750
543550,411750
543650,411750
543750,411750
543850,411750
543950,411750
544050,411750
544150,411750
544250,411750
544350,411750
544450,411750
544550,411750
544650,411750
544750,411750
544850,411750
544950,411750
545050,411750
545150,411750
545250,411750
545350,411750
545450,411750
545550,411750
545650,411750
545750,411750
534250,411850
534350,411850
534450,411850
534550,411850
534650,411850
534750,411850
534850,411850
534950,411850
535050,411850
535150,411850
535250,411850
535350,411850
535450,411850
535550,411850
535650,411850
535750,411850
535850,411850
535950,411850
536050,411850
536150,411850
536250,411850
536350,411850
536450,411850
536550,411850
536650,411850
536750,411850
536850,411850
536950,411850
537050,411850
537150,411850
537250,411850
537350,411850
537450,411850
537550,411850
537650,411850
537750,411850
537850,411850
537950,411850
538050,411850
538150,411850
538250,411850
538350,411850
538450,411850
538550,411850
538650,411850
538750,411850
538850,411850
538950,411850
539050,411850
539150,411850
539250,411850
539350,411850
539450,411850
539550,411850
539650,411850
539750,411850
539850,411850
539950,411850
540050,411850
540150,411850
540250,411850
540350,411850
540450,411850
540550,411850
540650,411850
540750,411850
540850,411850
540950,411850
541050,411850
541150,411850
541250,411850
541350,411850
541450,411850
541550,411850
541650,411850
541750,411850
541850,411850
541950,411850
542050,411850
542150,411850
542250,411850
542350,411850
542450,411850
542550,411850
542650,411850
542750,411850
542850,411850
542950,411850
543050,411850
543150,411850
543250,411850
543350,411850
543450,411850
543550,411850
543650,411850
543750,411850
543850,411850
543950,411850
544050,411850
544150,411850
544250,411850
544350,411850
544450,411850
544550,411850
544650,411850
544750,411850
544850,411850
544950,411850
545050,411850
545150,411850
545250,411850
545350,411850
545450,411850
545550,411850
545650,411850
545750,411850
534250,411950
534350,411950
534450,411950
534550,411950
534650,411950
534750,411950
534850,411950
534950,411950
535050,411950
535150,411950
535250,411950
535350,411950
535450,411950
535550,411950
535650,411950
535750,411950
535850,411950
535950,411950
536050,411950
536150,411950
536250,411950
536350,411950
536450,411950
536550,411950
536650,411950
536750,411950
536850,411950
536950,411950
537050,411950
537150,411950
537250,411950
537350,411950
537450,411950
537550,411950
537650,411950
537750,411950
537850,411950
537950,411950
538050,411950
538150,411950
538250,411950
538350,411950
538450,411950
538550,411950
538650,411950
538750,411950
538850,411950
538950,411950
539050,411950
539150,411950
539250,411950
539350,411950
539450,411950
539550,411950
539650,411950
539750,411950
539850,411950
539950,411950
540050,411950
540150,411950
540250,411950
540350,411950
540450,411950
540550,411950
540650,411950
540750,411950
540850,411950
540950,411950
541050,411950
541150,411950
541250,411950
541350,411950
541450,411950
541550,411950
541650,411950
541750,411950
541850,411950
541950,411950
542050,411950
542150,411950
542250,411950
542350,411950
