"num","x","y","NDVI","Grn","Wet","T61"
511,210,910,0.572974,0.102038,-0.0426746,295.527
512,280,910,0.60766,0.11495,-0.0485196,295.527
513,350,910,0.562308,0.0895166,-0.0399128,295.527
514,420,910,0.569908,0.0989459,-0.0436384,295.527
515,490,910,0.585664,0.102606,-0.0469471,295.246
516,560,910,0.578161,0.0989624,-0.0441521,295.527
517,630,910,0.567193,0.0901425,-0.0382625,295.527
518,700,910,0.556855,0.0904732,-0.0473943,295.527
519,770,910,0.584838,0.095587,-0.0381866,295.527
520,840,910,0.634305,0.134987,-0.0545774,295.527
521,910,910,0.609814,0.125613,-0.0487288,295.246
522,980,910,0.599564,0.0954347,-0.0431917,295.527
523,1050,910,0.454844,0.0586811,-0.0498387,295.527
524,1120,910,0.513549,0.0689454,-0.029691,295.527
525,1190,910,0.531497,0.0728013,-0.046527,295.527
526,1260,910,0.546119,0.0841839,-0.039346,295.105
527,1330,910,0.53921,0.0802468,-0.0405928,295.527
528,1400,910,0.603304,0.111035,-0.0510967,295.105
529,1470,910,0.569596,0.0964849,-0.0425617,295.105
530,1540,910,0.585397,0.100719,-0.0416066,295.105
531,1610,910,0.599897,0.110952,-0.049198,295.105
532,1680,910,0.585236,0.108203,-0.0445787,294.681
533,1750,910,0.617813,0.116914,-0.0458397,294.681
534,1820,910,0.589912,0.110728,-0.0472401,295.105
535,1890,910,0.606433,0.115597,-0.0455173,295.246
536,1960,910,0.648692,0.132618,-0.0490082,295.246
537,2030,910,0.615861,0.125957,-0.053584,295.105
538,2100,910,0.615309,0.119557,-0.0504603,294.681
539,2170,910,0.59783,0.116267,-0.0465919,294.681
540,2240,910,0.562308,0.0903879,-0.0390882,294.681
541,2310,910,0.627529,0.126095,-0.0597233,295.105
542,2380,910,0.585439,0.0996941,-0.0514521,294.681
543,2450,910,0.619504,0.123046,-0.0467264,294.681
544,2520,910,0.610851,0.122498,-0.0527021,294.681
545,2590,910,0.582302,0.100928,-0.046728,294.681
546,2660,910,0.566382,0.0920258,-0.0429749,295.105
547,0,980,-9999,-9999,-9999,-9999
548,70,980,-9999,-9999,-9999,-9999
549,140,980,0.56769,0.0916385,-0.0419835,296.367
550,210,980,0.579608,0.0975896,-0.0408419,295.808
551,280,980,0.542321,0.0854489,-0.0375846,295.527
552,350,980,0.559514,0.0886995,-0.0375376,295.105
553,420,980,0.576896,0.0969734,-0.0422865,295.246
554,490,980,0.569209,0.0972437,-0.0372916,295.246
555,560,980,0.571689,0.0961396,-0.0417437,295.527
556,630,980,0.554316,0.0885157,-0.0427311,295.386
557,700,980,0.599159,0.10604,-0.0439334,295.105
558,770,980,0.556185,0.091828,-0.0432597,295.105
559,840,980,0.542078,0.0776801,-0.0379952,295.527
560,910,980,0.564888,0.0925087,-0.0409678,295.527
561,980,980,0.536673,0.069004,-0.0218561,295.246
562,1050,980,0.470592,0.0611378,-0.0561626,295.527
563,1120,980,0.502713,0.0639856,-0.0360101,295.527
564,1190,980,0.50666,0.0668745,-0.0288284,295.105
565,1260,980,0.536037,0.0786651,-0.0412795,295.105
566,1330,980,0.530706,0.075767,-0.0369796,295.527
567,1400,980,0.570566,0.100819,-0.0442082,295.527
568,1470,980,0.59052,0.10708,-0.0488505,295.433
569,1540,980,0.589755,0.10024,-0.0462602,295.527
570,1610,980,0.582783,0.0982992,-0.0462268,295.105
571,1680,980,0.577504,0.0941675,-0.0454481,294.964
572,1750,980,0.590475,0.108242,-0.0492812,295.011
573,1820,980,0.611288,0.113601,-0.0473466,295.105
574,1890,980,0.595887,0.107576,-0.0461549,295.386
575,1960,980,0.598679,0.110179,-0.0468026,295.105
576,2030,980,0.580356,0.106717,-0.0460443,295.105
577,2100,980,0.602143,0.115722,-0.0472975,295.105
578,2170,980,0.573175,0.101424,-0.0452521,294.917
579,2240,980,0.599542,0.116346,-0.0510497,294.681
580,2310,980,0.615468,0.11233,-0.0434607,294.728
581,2380,980,0.597045,0.109615,-0.0472562,295.011
582,2450,980,0.56364,0.0929098,-0.0364478,295.246
583,2520,980,0.591844,0.110162,-0.0444784,295.339
584,2590,980,0.589972,0.105492,-0.0486394,295.246
585,2660,980,0.532346,0.0790478,-0.0375036,295.105
586,0,1050,-9999,-9999,-9999,-9999
587,70,1050,0.592788,0.110818,-0.0395325,296.831
588,140,1050,0.540646,0.0786152,-0.0364484,295.948
589,210,1050,0.526189,0.0770282,-0.0349101,295.948
590,280,1050,0.548831,0.0821038,-0.0381458,295.621
591,350,1050,0.547336,0.0754573,-0.0308394,295.527
592,420,1050,0.559285,0.0884107,-0.0410637,295.621
593,490,1050,0.568779,0.0915128,-0.0463934,295.808
594,560,1050,0.567592,0.0941913,-0.0393964,295.808
595,630,1050,0.573185,0.0977661,-0.0433665,295.527
596,700,1050,0.589621,0.102471,-0.0467305,295.386
597,770,1050,0.572904,0.101972,-0.0457857,295.246
598,840,1050,0.553844,0.0847052,-0.0418992,295.527
599,910,1050,0.551354,0.0863483,-0.0390176,295.527
600,980,1050,0.550223,0.0797402,-0.0465517,295.527
601,1050,1050,0.473557,0.0518285,-0.029775,295.527
602,1120,1050,0.520986,0.0689574,-0.0294841,295.527
603,1190,1050,0.493977,0.0594505,-0.0282404,295.105
604,1260,1050,0.517427,0.0636409,-0.0310652,295.152
605,1330,1050,0.520836,0.0726699,-0.0352579,295.527
606,1400,1050,0.556019,0.0879525,-0.0437559,295.527
607,1470,1050,0.577395,0.0960867,-0.039111,295.527
608,1540,1050,0.604637,0.111476,-0.045705,295.246
609,1610,1050,0.626493,0.118957,-0.0526112,295.246
610,1680,1050,0.591946,0.112366,-0.0489413,295.105
611,1750,1050,0.639394,0.140274,-0.0512498,295.105
612,1820,1050,0.616031,0.126136,-0.0483244,295.105
613,1890,1050,0.597948,0.114418,-0.0422178,294.917
614,1960,1050,0.640862,0.128483,-0.0464927,295.105
615,2030,1050,0.633259,0.136271,-0.0554857,295.105
616,2100,1050,0.62494,0.132481,-0.0503681,295.105
617,2170,1050,0.61444,0.122195,-0.0489471,295.105
618,2240,1050,0.532383,0.0771134,-0.0354116,295.105
619,2310,1050,0.558004,0.0879,-0.037714,295.105
620,2380,1050,0.593395,0.108536,-0.0425831,295.105
621,2450,1050,0.5965,0.120434,-0.0484469,295.527
622,2520,1050,0.61718,0.144407,-0.0651233,295.854
623,2590,1050,0.586731,0.108843,-0.0538122,295.527
624,2660,1050,0.565866,0.0944576,-0.045883,295.105
625,0,1120,0.534587,0.0800388,-0.0392351,296.367
626,70,1120,0.501522,0.0670588,-0.0287923,295.527
627,140,1120,0.445506,0.0397687,-0.0174731,295.527
628,210,1120,0.437927,0.0446833,-0.0281727,295.948
629,280,1120,0.450045,0.0406409,-0.0228094,295.948
630,350,1120,0.501296,0.0569938,-0.0289729,295.948
631,420,1120,0.534114,0.0779463,-0.0387071,296.088
632,490,1120,0.554694,0.0918513,-0.0403808,296.367
633,560,1120,0.516923,0.0697309,-0.0319229,295.948
634,630,1120,0.566382,0.0932164,-0.0410926,295.948
635,700,1120,0.578576,0.0995046,-0.0444452,295.527
636,770,1120,0.568785,0.0873268,-0.0414906,295.527
637,840,1120,0.513727,0.0704427,-0.0234677,295.527
638,910,1120,0.527404,0.0717389,-0.0215242,295.527
639,980,1120,0.479115,0.0572495,-0.0161801,295.527
640,1050,1120,0.482707,0.0525345,-0.0297999,295.667
641,1120,1120,0.498289,0.0646249,-0.0282584,295.948
642,1190,1120,0.545217,0.0818134,-0.0340242,295.527
643,1260,1120,0.491532,0.0580777,-0.0311981,295.386
644,1330,1120,0.504851,0.0606915,-0.02961,295.105
645,1400,1120,0.516412,0.0745654,-0.03409,295.105
646,1470,1120,0.523336,0.0719755,-0.0364677,295.105
647,1540,1120,0.612553,0.122651,-0.0476098,294.681
648,1610,1120,0.655394,0.141564,-0.0488976,295.105
649,1680,1120,0.644638,0.142747,-0.0456219,295.105
650,1750,1120,0.632505,0.133182,-0.0427449,295.105
651,1820,1120,0.612799,0.126426,-0.0475923,295.105
652,1890,1120,0.610642,0.124372,-0.0442456,294.964
653,1960,1120,0.613056,0.120704,-0.0440335,295.105
654,2030,1120,0.616371,0.121778,-0.0395361,295.105
655,2100,1120,0.633909,0.131519,-0.0478438,295.105
656,2170,1120,0.632077,0.122148,-0.044421,295.105
657,2240,1120,0.578161,0.09832,-0.0427152,295.527
658,2310,1120,0.59198,0.0965157,-0.0481562,295.105
659,2380,1120,0.588597,0.0964193,-0.0379114,295.105
660,2450,1120,0.506487,0.0754422,-0.0290459,295.527
661,2520,1120,0.587061,0.114351,-0.0514429,295.948
662,2590,1120,0.550509,0.0853091,-0.0389715,295.527
663,2660,1120,0.585664,0.102801,-0.039885,295.105
664,0,1190,0.467444,0.049676,-0.0264599,295.854
665,70,1190,0.416961,0.0364882,-0.0252282,295.667
666,140,1190,0.394879,0.0306934,-0.0185341,295.948
667,210,1190,0.409751,0.0319465,-0.0164503,295.948
668,280,1190,0.413051,0.0291973,-0.0179186,295.948
669,350,1190,0.420101,0.0365278,-0.0183789,296.227
670,420,1190,0.430007,0.0421802,-0.0237954,296.227
671,490,1190,0.475274,0.0535395,-0.0305366,296.041
672,560,1190,0.476614,0.0506758,-0.0240703,295.948
673,630,1190,0.504423,0.0647972,-0.0239301,295.948
674,700,1190,0.503587,0.066605,-0.0250152,295.948
675,770,1190,0.478154,0.0596589,-0.0177578,295.527
676,840,1190,0.500694,0.0653425,-0.0240857,295.667
677,910,1190,0.532777,0.0691436,-0.0287449,295.948
678,980,1190,0.529258,0.0700341,-0.0483895,295.948
679,1050,1190,0.492737,0.0583337,-0.028239,295.667
680,1120,1190,0.487643,0.0591037,-0.024773,295.948
681,1190,1190,0.477109,0.0552585,-0.0278431,295.527
682,1260,1190,0.516813,0.063816,-0.030281,295.199
683,1330,1190,0.492543,0.0590535,-0.026567,295.105
684,1400,1190,0.524057,0.0781677,-0.0369184,295.105
685,1470,1190,0.542737,0.0793436,-0.0346767,295.105
686,1540,1190,0.587278,0.103816,-0.0390304,294.681
687,1610,1190,0.609892,0.119989,-0.0393122,294.681
688,1680,1190,0.614194,0.114845,-0.0418039,295.105
689,1750,1190,0.607439,0.112683,-0.0386025,295.433
690,1820,1190,0.584064,0.103932,-0.0372263,295.527
691,1890,1190,0.595534,0.110973,-0.0392463,295.246
692,1960,1190,0.639237,0.128471,-0.0450808,295.105
693,2030,1190,0.614432,0.117767,-0.0459979,295.105
694,2100,1190,0.628561,0.133712,-0.0502111,295.105
695,2170,1190,0.603407,0.114124,-0.0438128,295.527
696,2240,1190,0.582238,0.0929803,-0.0428845,295.527
697,2310,1190,0.546619,0.0836776,-0.0378781,295.105
698,2380,1190,0.531962,0.076787,-0.0403002,295.386
699,2450,1190,0.576978,0.104418,-0.0576506,295.527
700,2520,1190,0.573545,0.0993364,-0.0483334,295.527
701,2590,1190,0.558809,0.0896229,-0.0377298,295.527
702,2660,1190,0.584052,0.108642,-0.0404993,295.105
703,0,1260,0.416691,0.0355351,-0.0214357,296.227
704,70,1260,0.407751,0.0346578,-0.0201802,296.227
705,140,1260,0.446016,0.0450158,-0.0221237,296.367
706,210,1260,0.434521,0.0390737,-0.0214916,296.367
707,280,1260,0.424355,0.0328302,-0.0193098,295.994
708,350,1260,0.391931,0.0260057,-0.0166723,295.948
709,420,1260,0.413358,0.0339774,-0.0188181,295.948
710,490,1260,0.40991,0.0354227,-0.0214475,295.948
711,560,1260,0.45643,0.0458511,-0.0270602,295.948
712,630,1260,0.426037,0.0389592,-0.0224981,296.367
713,700,1260,0.412974,0.0365465,-0.0196206,295.948
714,770,1260,0.480273,0.0526905,-0.0232238,295.808
715,840,1260,0.428266,0.0388119,-0.0206385,295.948
716,910,1260,0.466407,0.046719,-0.0248253,296.227
717,980,1260,0.467596,0.0468121,-0.0232839,295.948
718,1050,1260,0.401036,0.0305508,-0.0240971,295.527
719,1120,1260,0.463538,0.0495937,-0.0249269,295.621
720,1190,1260,0.485191,0.0589386,-0.0267257,295.527
721,1260,1260,0.468605,0.0536831,-0.0271603,295.386
722,1330,1260,0.501316,0.059138,-0.031373,295.105
723,1400,1260,0.50845,0.0669946,-0.0293416,295.386
724,1470,1260,0.540456,0.076696,-0.0317935,295.105
725,1540,1260,0.506567,0.0681099,-0.0306209,294.964
726,1610,1260,0.524266,0.0770982,-0.0375239,294.964
727,1680,1260,0.506128,0.0641119,-0.0325513,295.199
728,1750,1260,0.563526,0.0960205,-0.0422631,295.527
729,1820,1260,0.52009,0.0703902,-0.0305014,295.527
730,1890,1260,0.536291,0.077855,-0.0349046,295.527
731,1960,1260,0.515515,0.0707002,-0.0276792,295.199
732,2030,1260,0.561607,0.0917927,-0.0351581,295.105
733,2100,1260,0.515823,0.0700539,-0.0321474,295.152
734,2170,1260,0.485904,0.0537481,-0.0272166,295.527
735,2240,1260,0.57157,0.0951865,-0.0347405,295.527
736,2310,1260,0.514399,0.064541,-0.0340683,295.386
737,2380,1260,0.483228,0.0568568,-0.0253698,295.292
738,2450,1260,0.572789,0.0989479,-0.0388341,295.527
739,2520,1260,0.583467,0.105002,-0.0503603,295.527
740,2590,1260,0.54531,0.08239,-0.0377824,295.527
741,2660,1260,0.564284,0.093971,-0.039279,295.105
742,0,1330,0.40432,0.0298022,-0.0197522,296.367
743,70,1330,0.413939,0.0381531,-0.0155677,296.367
744,140,1330,0.417874,0.0392687,-0.0198589,296.367
745,210,1330,0.39396,0.0282845,-0.0191989,296.367
746,280,1330,0.425281,0.037128,-0.0244255,295.948
747,350,1330,0.3984,0.0305125,-0.0169558,295.948
748,420,1330,0.420312,0.0333174,-0.0188083,295.948
749,490,1330,0.437145,0.0424836,-0.0184056,296.367
750,560,1330,0.403576,0.0357173,-0.0158193,296.367
751,630,1330,0.457513,0.044384,-0.0226393,296.367
752,700,1330,0.438284,0.039571,-0.018215,296.088
753,770,1330,0.424028,0.0347557,-0.0116054,295.948
754,840,1330,0.443432,0.0431855,-0.0245301,295.948
755,910,1330,0.368148,0.0244901,-0.0167085,295.948
756,980,1330,0.40607,0.0327962,-0.013805,295.948
757,1050,1330,0.416271,0.0343385,-0.0268387,295.527
758,1120,1330,0.470987,0.0527999,-0.0214101,295.527
759,1190,1330,0.458956,0.0438258,-0.0188919,295.527
760,1260,1330,0.400957,0.0335579,-0.0177346,295.527
761,1330,1330,0.470182,0.0514652,-0.0203286,295.527
762,1400,1330,0.43808,0.0466176,-0.0213599,295.527
763,1470,1330,0.535077,0.0757968,-0.0351325,295.527
764,1540,1330,0.511931,0.0634454,-0.0292592,295.527
765,1610,1330,0.526738,0.0739643,-0.0354003,295.105
766,1680,1330,0.534972,0.0740385,-0.0365239,295.527
767,1750,1330,0.550642,0.0866485,-0.031125,295.527
768,1820,1330,0.473226,0.051483,-0.027133,295.527
769,1890,1330,0.568173,0.0920349,-0.0382191,295.527
770,1960,1330,0.539809,0.0842773,-0.0387644,295.246
771,2030,1330,0.501522,0.0670823,-0.0341578,295.105
772,2100,1330,0.507628,0.0697177,-0.0330859,295.246
773,2170,1330,0.565178,0.0864627,-0.0373103,295.527
774,2240,1330,0.431502,0.0426905,-0.0203676,295.527
775,2310,1330,0.483495,0.0579516,-0.0351683,295.527
776,2380,1330,0.479524,0.0585257,-0.0313055,295.527
777,2450,1330,0.525037,0.0824877,-0.0465449,295.527
778,2520,1330,0.555677,0.089766,-0.0414706,295.527
779,2590,1330,0.54718,0.0833026,-0.0385548,295.246
780,2660,1330,0.603298,0.105626,-0.0366043,295.105
781,0,1400,0.426357,0.0409961,-0.0230456,296.367
782,70,1400,0.439392,0.0394089,-0.0209354,296.46
783,140,1400,0.408102,0.0366531,-0.0221931,296.367
784,210,1400,0.422174,0.0362572,-0.0234482,296.367
785,280,1400,0.417154,0.0311162,-0.0180783,296.367
786,350,1400,0.402684,0.0289062,-0.0176618,296.367
787,420,1400,0.443191,0.0428092,-0.0220022,296.367
788,490,1400,0.427046,0.0391027,-0.0169234,296.227
789,560,1400,0.405503,0.0356633,-0.0204303,296.367
790,630,1400,0.437964,0.0374533,-0.0253604,296.274
791,700,1400,0.412661,0.0338472,-0.0189392,296.041
792,770,1400,0.36122,0.0263014,-0.0204057,295.948
793,840,1400,0.388705,0.0294028,-0.0131991,295.994
794,910,1400,0.359767,0.0244314,-0.0170457,296.088
795,980,1400,0.382237,0.0268482,-0.0178758,295.948
796,1050,1400,0.352067,0.0182218,-0.033435,295.948
797,1120,1400,0.389388,0.0311633,-0.0214417,295.761
798,1190,1400,0.426862,0.039509,-0.0228344,295.667
799,1260,1400,0.426681,0.0413758,-0.0204098,295.574
800,1330,1400,0.453422,0.0474512,-0.0296312,295.667
801,1400,1400,0.46187,0.0464948,-0.0276215,295.948
802,1470,1400,0.442115,0.0444158,-0.02461,295.948
803,1540,1400,0.501742,0.0647705,-0.0323173,295.574
804,1610,1400,0.497779,0.0609171,-0.0263798,295.527
805,1680,1400,0.528199,0.0744267,-0.033231,295.621
806,1750,1400,0.550889,0.0861335,-0.0402924,295.527
807,1820,1400,0.528292,0.0750271,-0.0327033,295.667
808,1890,1400,0.560901,0.0893269,-0.04646,295.667
809,1960,1400,0.51011,0.0691337,-0.0328098,295.339
810,2030,1400,0.518118,0.0667023,-0.0308124,295.105
811,2100,1400,0.584029,0.10798,-0.0468383,295.339
812,2170,1400,0.534627,0.0811134,-0.0349664,295.527
813,2240,1400,0.428861,0.0355448,-0.0166389,295.527
814,2310,1400,0.499461,0.0606873,-0.0328525,295.527
815,2380,1400,0.542293,0.0735223,-0.0358251,295.621
816,2450,1400,0.624354,0.136954,-0.066769,295.948
817,2520,1400,0.575896,0.0932849,-0.0452083,295.854
818,2590,1400,0.563927,0.0948351,-0.0332741,295.339
819,2660,1400,0.590753,0.112232,-0.0500649,295.105
820,0,1470,0.420154,0.0389267,-0.0291058,296.367
821,70,1470,0.418439,0.037904,-0.0251414,296.785
822,140,1470,0.399952,0.0328731,-0.0155043,296.367
823,210,1470,0.440829,0.0385973,-0.0204908,296.367
824,280,1470,0.423393,0.0323864,-0.0187837,296.088
825,350,1470,0.362172,0.0215505,-0.0169289,296.088
826,420,1470,0.384875,0.0262038,-0.0147517,295.948
827,490,1470,0.429759,0.0407749,-0.0176056,295.948
828,560,1470,0.426493,0.0389136,-0.0210502,295.948
829,630,1470,0.46068,0.0449765,-0.0247104,295.948
830,700,1470,0.424348,0.0357991,-0.0248352,295.948
831,770,1470,0.43851,0.0415376,-0.0286811,295.948
832,840,1470,0.383695,0.0262888,-0.0178887,296.367
833,910,1470,0.378464,0.0243231,-0.0164807,296.367
834,980,1470,0.4084,0.0373099,-0.0201388,295.948
835,1050,1470,0.399887,0.0317766,-0.0231,296.274
836,1120,1470,0.345214,0.0188992,-0.0291545,296.274
837,1190,1470,0.389873,0.0292966,-0.0142581,295.948
838,1260,1470,0.431292,0.0396735,-0.0212871,295.948
839,1330,1470,0.418076,0.039268,-0.0205478,295.948
840,1400,1470,0.439402,0.0407728,-0.0255206,295.948
841,1470,1470,0.445922,0.0440459,-0.0248942,295.948
842,1540,1470,0.434589,0.0423912,-0.0231625,296.041
843,1610,1470,0.453678,0.0507196,-0.0230873,295.948
844,1680,1470,0.462509,0.0494822,-0.0272438,295.948
845,1750,1470,0.486196,0.0611372,-0.0271005,295.948
846,1820,1470,0.548005,0.0809993,-0.0394913,295.948
847,1890,1470,0.593634,0.112907,-0.0569344,295.948
848,1960,1470,0.559336,0.0932019,-0.0453656,295.527
849,2030,1470,0.553926,0.0849448,-0.0348078,295.105
850,2100,1470,0.559656,0.0959749,-0.0439696,295.527
851,2170,1470,0.481818,0.0595907,-0.0321191,295.714
852,2240,1470,0.469013,0.0457367,-0.024401,295.808
853,2310,1470,0.502512,0.0638212,-0.0329163,295.948
854,2380,1470,0.500294,0.0609894,-0.0298352,295.948
855,2450,1470,0.489018,0.0628762,-0.0304588,295.948
856,2520,1470,0.503939,0.0660147,-0.0310726,295.948
857,2590,1470,0.548977,0.0897946,-0.0403901,295.527
858,2660,1470,0.578699,0.106385,-0.0326711,295.386
859,0,1540,0.405988,0.0353095,-0.025493,296.785
860,70,1540,0.40933,0.0346376,-0.0237948,296.785
861,140,1540,0.403576,0.0343415,-0.0215164,296.367
862,210,1540,0.433731,0.0400434,-0.0270076,296.367
863,280,1540,0.430261,0.0401335,-0.0195928,296.367
864,350,1540,0.477951,0.0478261,-0.0266262,296.367
865,420,1540,0.432574,0.0405483,-0.0190574,296.367
866,490,1540,0.395246,0.0297313,-0.0192705,296.367
867,560,1540,0.424769,0.0434365,-0.0140168,295.948
868,630,1540,0.427013,0.0418072,-0.0218539,295.948
869,700,1540,0.44166,0.0425632,-0.0239884,295.948
870,770,1540,0.396161,0.031998,-0.0284606,296.367
871,840,1540,0.435562,0.0409491,-0.0211412,296.367
872,910,1540,0.428712,0.0360331,-0.0232455,296.506
873,980,1540,0.372765,0.0272151,-0.0237061,296.367
874,1050,1540,0.42066,0.0371528,-0.0208815,296.785
875,1120,1540,0.428965,0.0385575,-0.0245281,296.785
876,1190,1540,0.372765,0.0212596,-0.0318172,296.367
877,1260,1540,0.387767,0.0293771,-0.0152573,296.367
878,1330,1540,0.401851,0.0319593,-0.0204815,296.367
879,1400,1540,0.417874,0.0384453,-0.021463,296.367
880,1470,1540,0.407941,0.0365317,-0.022345,296.646
881,1540,1540,0.417495,0.036263,-0.0258901,296.367
882,1610,1540,0.364558,0.0263729,-0.0145184,296.367
883,1680,1540,0.410992,0.034146,-0.0188026,296.227
884,1750,1540,0.439127,0.0414219,-0.0209085,295.948
885,1820,1540,0.540734,0.0794363,-0.0401195,295.948
886,1890,1540,0.538363,0.0830713,-0.0358172,295.948
887,1960,1540,0.526014,0.074781,-0.0391176,295.948
888,2030,1540,0.473226,0.0532198,-0.0283316,295.948
889,2100,1540,0.43808,0.0458771,-0.0283415,295.948
890,2170,1540,0.444875,0.044366,-0.0288192,295.948
891,2240,1540,0.512202,0.0625226,-0.0273766,295.948
892,2310,1540,0.454883,0.0510467,-0.0275116,295.808
893,2380,1540,0.501173,0.0583744,-0.0325319,295.527
894,2450,1540,0.516923,0.0670235,-0.0362184,295.948
895,2520,1540,0.468983,0.0514897,-0.0239041,295.948
896,2590,1540,0.589461,0.108151,-0.0652002,295.948
897,2660,1540,0.568027,0.100544,-0.0260254,295.948
898,0,1610,0.399705,0.0328685,-0.0280116,296.367
899,70,1610,0.404454,0.0348883,-0.0255135,296.367
900,140,1610,0.405988,0.0359154,-0.0193296,296.506
901,210,1610,0.419333,0.0390167,-0.0254703,296.785
902,280,1610,0.422883,0.036124,-0.0242146,296.785
903,350,1610,0.415976,0.0335239,-0.0215117,296.785
904,420,1610,0.399456,0.0337982,-0.0206963,296.877
905,490,1610,0.413254,0.0369893,-0.0194041,296.785
906,560,1610,0.423299,0.0389566,-0.0217699,296.506
907,630,1610,0.429036,0.0414958,-0.0261485,296.506
908,700,1610,0.420378,0.036408,-0.023778,296.692
909,770,1610,0.450933,0.0430362,-0.0181015,296.785
910,840,1610,0.399888,0.0305587,-0.021414,296.692
911,910,1610,0.403716,0.0338163,-0.0176064,296.367
912,980,1610,0.428368,0.0392678,-0.0207779,296.646
913,1050,1610,0.399625,0.0352443,-0.0229256,296.785
